ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.0475,,70.07
R0_RA0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.1129,,216.03
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.3540,,286.02
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.1202,,46.72
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3402,3970,0.0232,,67.82
R0_FA0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.5769,,127.10
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3477,3970,0.7153,,50.61
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.1441,,51.52
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3402,3970,0.0241,,50.71
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.1884,,41.29
R0_FA0,R0_FN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0888,,111.20
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.0207,,63.86
R0_RS0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1392,,188.05
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.0215,,55.18
R0_FA0,R0_FN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0479,,213.37
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.0504,,56.33
R0_FA0,R0_FN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.1546,,376.07
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.0662,,47.26
R0_FN0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1901,,108.74
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.1494,,337.62
R0_RA0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0569,,117.67
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.5962,,191.72
R0_FN0,R0_FS0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2074,,199.76
R0_RS0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1132,,121.43
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.1061,,192.20
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.3319,,363.93
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.4978,,109.03
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.1992,,304.54
R0_RA0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0450,,236.13
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0520,,111.73
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2422,,178.88
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1950,,100.47
R0_RS0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0628,,205.85
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0472,,114.59
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3970,0.7406,,304.82
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0693,,203.88
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.1199,,416.05
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0730,,110.39
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.4380,,198.47
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1024,,191.64
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.6796,,119.94
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3402,3970,0.1972,,301.00
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0262,,217.91
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0770,,109.46
R0_FA0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.7834,,198.08
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1921,,116.23
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1652,,380.67
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1967,,201.90
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0407,,117.75
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.3316,,283.85
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.1296,,189.53
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0990,,112.16
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0269,,220.74
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2586,,180.48
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.6106,,100.87
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.6690,,369.27
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0229,,101.24
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.1463,,338.24
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0280,,205.96
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1783,,98.79
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0832,,214.07
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0178,,112.36
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.6606,,204.62
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1208,,191.70
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.1411,,367.83
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0356,,107.23
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.1938,,305.24
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0899,,224.47
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.7808,,204.97
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3970,0.7570,,305.21
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.3095,,365.64
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2376,,200.45
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0367,,200.06
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2157,,179.33
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0215,,234.78
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3402,3970,0.1584,,301.88
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0775,,403.86
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0523,,198.94
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0849,,204.70
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.2790,,284.13
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0905,,199.02
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.6546,,229.47
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1451,,373.42
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0159,,208.36
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.1330,,337.83
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.1993,,212.94
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.7843,,377.28
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.1723,,303.89
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0390,,232.29
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3970,0.8499,,305.86
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.1540,,370.69
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0721,,229.44
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3402,3970,0.1481,,302.94
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.3095,,358.68
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3477,3402,0.3221,,287.92
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0984,,409.50
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,4812,0.1284,,348.70
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.1499,,379.56
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3535,3884,0.1615,,309.12
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3970,0.7345,,377.51
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3402,3970,0.0441,,373.13
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3477,3402,0.2554,,355.17
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,4812,0.0441,,411.26
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3535,3884,0.0645,,378.57
