ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.7652,,108.20
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0697,,360.02
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.1931,,152.23
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.8736,,110.13
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.6567,,142.85
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.9894,,119.93
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.9093,,106.42
sunset1,night,e2vid,cosplace,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0140,,154.23
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.3933,,99.39
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.6213,,117.88
sunset1,morning,e2vid,cosplace,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.4122,,130.58
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.5477,,343.96
sunset1,sunrise,e2vid,cosplace,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.6114,,128.56
sunset1,sunset2,e2vid,cosplace,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.8983,,129.89
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.6878,,342.95
sunset1,night,eventCount,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0540,,2484.96
sunset1,daytime,e2vid,cosplace,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.3483,,134.68
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.9607,,326.78
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.5034,,368.72
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0817,,345.32
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.6711,,322.82
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.7396,,323.66
sunset1,morning,eventCount,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.4691,,1088.98
sunset1,sunset2,timeSurface,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.9703,,318.16
sunset1,daytime,timeSurface,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.5911,,354.77
sunset1,night,e2vid,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0234,,339.01
sunset1,sunrise,eventCount,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.4936,,1110.78
sunset1,morning,e2vid,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.6646,,340.83
sunset1,sunrise,e2vid,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.7688,,333.15
sunset1,sunset2,e2vid,megaloc,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.9764,,311.78
sunset1,sunset2,eventCount,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.8595,,1048.28
sunset1,daytime,e2vid,megaloc,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.6074,,342.39
sunset1,daytime,eventCount,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.4510,,1140.53
sunset1,night,eventCount_noPolarity,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0404,,1081.87
sunset1,morning,eventCount_noPolarity,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.3833,,1071.62
sunset1,sunrise,eventCount_noPolarity,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.4826,,1089.64
sunset1,sunset2,eventCount_noPolarity,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.8562,,1066.06
sunset1,daytime,eventCount_noPolarity,anyloc-urban,1,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.4154,,1154.78
sunset1,night,eventCount,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0428,,313.73
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0326,,568.04
sunset1,night,eventCount,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0113,,605.37
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.5977,,305.03
sunset1,night,eventCount,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0256,,838.65
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.6663,,342.49
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.6679,,560.30
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.4362,,604.15
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9411,,305.11
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.5000,,781.86
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.4900,,347.71
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.7884,,590.07
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5430,,648.77
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0211,,336.63
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9752,,546.72
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.3763,,310.44
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5853,,787.39
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8163,,590.52
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5595,,325.84
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.5322,,596.36
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8984,,304.85
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3203,,623.57
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9180,,753.91
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3734,,342.75
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0170,,568.60
sunset1,night,timeSurface,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0369,,311.31
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0101,,598.19
sunset1,morning,timeSurface,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.6460,,311.02
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.4040,,839.61
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.5379,,585.04
sunset1,sunrise,timeSurface,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.6817,,329.71
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.3726,,598.46
sunset1,sunset2,timeSurface,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9403,,335.77
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.6985,,581.61
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0257,,818.61
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.4962,,618.43
sunset1,daytime,timeSurface,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.5192,,337.01
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9592,,560.89
sunset1,night,e2vid,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0196,,317.36
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.7147,,575.90
sunset1,morning,e2vid,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.7378,,318.97
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.3685,,799.02
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.4507,,612.84
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.7765,,317.54
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.2573,,644.17
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9690,,299.11
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0399,,562.06
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.4498,,806.52
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.5490,,366.38
sunset1,night,timeSurface,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0219,,614.64
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.7531,,593.84
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8391,,794.36
sunset1,morning,timeSurface,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.5256,,660.77
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.8045,,589.46
sunset1,sunrise,timeSurface,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5851,,677.12
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9829,,563.38
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3075,,908.75
sunset1,sunset2,timeSurface,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8506,,583.56
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.5632,,633.72
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0248,,900.12
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3473,,680.30
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0208,,626.91
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.5299,,853.34
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.8024,,595.93
sunset1,night,e2vid,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0180,,643.14
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.8576,,591.12
sunset1,morning,e2vid,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.6022,,643.01
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5960,,916.40
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9945,,377.36
sunset1,sunrise,e2vid,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.6525,,639.05
sunset1,sunset2,timeSurface,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.9069,,771.36
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.6639,,458.01
sunset1,night,e2vid,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0167,,812.34
sunset1,sunset2,e2vid,cosplace,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8911,,583.48
sunset1,morning,e2vid,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11833,12786,0.4405,,785.91
sunset1,daytime,timeSurface,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.4184,,836.45
sunset1,daytime,e2vid,cosplace,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3855,,632.85
sunset1,sunrise,e2vid,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12056,12786,0.5265,,796.39
sunset1,sunset2,e2vid,megaloc,1,timebin,fixed,,0.05,25,patch,modified,11316,12786,0.8772,,756.32
sunset1,daytime,e2vid,megaloc,1,timebin,fixed,,0.05,25,patch,modified,12808,12786,0.3077,,822.37
sunset1,night,e2vid,mixvpr,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0141,,2721.63
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0128,,2737.47
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0206,,2756.08
sunset1,night,timeSurface,mixvpr,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0198,,2780.52
sunset1,night,timeSurface,megaloc,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0148,,2761.94
sunset1,night,e2vid,megaloc,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0123,,2807.34
sunset1,night,e2vid,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0086,,359.67
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0097,,356.25
sunset1,night,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0149,,2793.80
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0136,,386.83
sunset1,night,timeSurface,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0121,,391.95
sunset1,night,eventCount,megaloc,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0147,,2839.12
sunset1,morning,e2vid,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.3645,,351.57
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.2102,,351.73
sunset1,morning,eventCount,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.2939,,359.30
sunset1,night,eventCount,cosplace,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0104,,2268.82
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.3216,,384.78
sunset1,night,e2vid,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0073,,353.78
sunset1,night,timeSurface,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0103,,358.21
sunset1,night,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0103,,369.28
sunset1,night,eventCount,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0098,,373.61
sunset1,night,e2vid,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0101,,357.97
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0138,,359.93
sunset1,night,eventCount,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0126,,364.83
sunset1,sunrise,e2vid,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.4236,,360.62
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.2549,,360.68
sunset1,sunrise,eventCount,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.3611,,367.76
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0086,,456.32
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.3727,,394.26
sunset1,morning,e2vid,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1666,,354.01
sunset1,morning,timeSurface,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1874,,351.48
sunset1,night,e2vid,cosplace,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0127,,2741.45
sunset1,morning,eventCount,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1770,,359.49
sunset1,morning,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1258,,363.62
sunset1,night,e2vid,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0092,,356.06
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0104,,356.46
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0123,,2776.85
sunset1,night,eventCount,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0133,,360.72
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.05,25,patch,modified,11916,12786,0.0142,,2851.64
sunset1,night,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11916,12786,0.0104,,448.81
sunset1,morning,e2vid,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1438,,352.27
sunset1,sunset2,e2vid,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.7544,,338.61
sunset1,morning,timeSurface,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1794,,358.75
sunset1,morning,eventCount,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1610,,352.54
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.5573,,338.16
sunset1,sunset2,eventCount,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.6786,,345.48
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,11316,12786,0.6836,,367.61
sunset1,sunrise,e2vid,megaloc,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.2128,,359.88
sunset1,sunrise,timeSurface,megaloc,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.1987,,357.12
sunset1,sunrise,eventCount,megaloc,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.1732,,361.14
sunset1,morning,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1178,,448.34
sunset1,sunrise,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.1619,,371.55
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.2180,,355.44
sunset1,morning,timeSurface,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1807,,351.44
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,0.05,25,frame,modified,11833,12786,0.1857,,358.91
sunset1,sunrise,e2vid,cosplace,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.2225,,359.53
sunset1,sunrise,timeSurface,cosplace,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.1643,,358.28
sunset1,sunrise,eventCount,cosplace,10,timebin,fixed,,0.05,25,frame,modified,12056,12786,0.1739,,357.56
sunset1,daytime,e2vid,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.1540,,382.49
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.05,25,frame,modified,12808,12786,0.0669,,384.16
