ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_FN0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.1663,,81.88
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2102,,91.29
R0_RA0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0464,,135.68
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.3095,,150.44
R0_RA0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0777,,91.61
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0559,,91.55
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2368,0.6495,,188.88
R0_RS0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0668,,118.99
R0_RS0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1014,,81.86
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0938,,94.25
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.1280,,163.27
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.4219,,93.52
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.3717,,120.10
R0_FA0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.7594,,90.72
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2029,2368,0.1646,,190.36
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0409,,79.49
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.1222,,90.26
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1555,,158.88
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0301,,117.31
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.1861,,73.91
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2527,,88.50
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2029,0.2888,,170.64
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0370,,92.36
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.1837,,123.35
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.5709,,162.85
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0796,,97.16
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0441,,80.29
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0384,,133.97
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1133,,89.70
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.6528,,92.74
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2873,0.1256,,210.80
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.1360,,147.05
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.7580,,88.92
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0327,,121.42
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0739,,88.16
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0325,,84.22
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2869,,144.75
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2030,,77.57
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2318,0.1621,,196.22
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.6543,,121.08
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2242,,84.15
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0341,,93.40
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0389,,87.30
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0773,,161.28
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1028,,82.70
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.1173,,132.29
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2368,0.7338,,183.34
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1142,,87.82
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.5410,,80.86
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2310,,113.81
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1360,,155.11
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0330,,77.49
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2029,2368,0.1617,,180.93
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.1755,,77.22
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0209,,133.04
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.7715,,147.24
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0147,,86.56
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0910,,121.10
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2029,0.2565,,170.90
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0336,,78.76
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.1429,,164.25
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.6056,,123.88
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2873,0.1265,,204.26
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2970,,144.93
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0148,,116.83
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.1842,,113.49
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0910,,180.22
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2318,0.1569,,188.22
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0194,,128.74
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.1564,,161.60
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2368,0.8476,,191.98
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0853,,114.28
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2368,0.7126,,156.09
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2029,2368,0.1552,,187.83
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2029,2368,0.0448,,144.76
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2074,2029,0.3226,,171.60
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2074,2029,0.2536,,143.72
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2873,0.1299,,217.51
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2873,0.0403,,177.91
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2110,2318,0.0588,,148.98
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2110,2318,0.1863,,190.13
