ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,patch,modified,1870,4215,0.0171,,117.36,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,patch,modified,1870,4215,0.0433,,151.93,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,patch,modified,1870,3864,0.0209,,103.33,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,patch,modified,1870,3864,0.0257,,105.57,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,patch,modified,1870,3864,0.062,,132.92,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,patch,modified,1870,4215,0.0658,,308.22,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,patch,modified,1870,3864,0.0872,,281.71,0,0
R0_FA0,R0_FS0,e2vid,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.9356,0.9258,261.99,1,1
R0_FA0,R0_FN0,e2vid,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.2086,0.0386,145.13,1,1
R0_FN0,R0_FS0,e2vid,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.1778,0.0575,150.65,1,1
R0_RA0,R0_RN0,e2vid,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.1781,0.0268,155.26,1,1
R0_RS0,R0_RN0,e2vid,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.2123,0.0511,138.35,1,1
R0_FA0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.7968,0.7526,252.05,1,1
R0_FA0,R0_FN0,timeSurface,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.1282,0.0288,153.26,1,1
R0_FN0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.1574,0.0293,150.38,1,1
R0_RA0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.1053,0.0116,153.35,1,1
R0_RS0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0973,0.0099,141.81,1,1
R0_FA0,R0_FS0,eventCount,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.8142,0.7751,1.05,1,1
R0_FA0,R0_FS0,e2vid,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.5916,0.4523,1.55,1,1
R0_FA0,R0_FS0,eventCount,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.4716,0.2768,1.43,1,1
R0_FA0,R0_FS0,eventCount,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.4554,0.3473,1.45,1,1
R0_FA0,R0_FN0,eventCount,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.1738,0.0406,0.48,1,1
R0_FA0,R0_FN0,e2vid,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0254,0.0006,1.66,1,1
R0_FA0,R0_FN0,eventCount,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0467,0.003,1.24,1,1
R0_FA0,R0_FN0,eventCount,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0555,0.0046,1.81,1,1
R0_FN0,R0_FS0,eventCount,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.167,0.0367,0.43,1,1
R0_FN0,R0_FS0,e2vid,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0487,0.0041,0.62,1,1
R0_FN0,R0_FS0,eventCount,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0465,0.0026,0.78,1,1
R0_FN0,R0_FS0,eventCount,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0801,0.0047,2.0,1,1
R0_RA0,R0_RN0,eventCount,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.1652,0.0277,0.33,1,1
R0_RA0,R0_RN0,e2vid,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0182,0.0003,0.69,1,1
R0_RA0,R0_RN0,eventCount,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0412,0.0024,1.18,1,1
R0_RA0,R0_RN0,eventCount,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0396,0.0022,1.75,1,1
R0_RS0,R0_RN0,eventCount,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.1246,0.0186,0.29,1,1
R0_FA0,R0_FS0,e2vid,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.8279,0.8044,0.74,1,1
R0_RS0,R0_RN0,e2vid,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0139,0.0002,0.32,1,1
R0_RS0,R0_RN0,eventCount,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0481,0.0025,0.47,1,1
R0_RS0,R0_RN0,eventCount,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0321,0.0009,0.4,1,1
R0_FA0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.6628,0.5769,4.14,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.8279,0.7997,0.73,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.3761,0.2528,0.94,1,1
R0_FA0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.4919,0.383,1.16,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.355,0.1289,0.89,1,1
R0_FA0,R0_FN0,timeSurface,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0706,0.0083,0.57,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.1635,0.0473,1.03,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0503,0.005,0.47,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0285,0.0006,0.54,1,1
R0_FN0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.07,0.0129,0.59,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.166,0.0381,0.45,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0522,0.004,0.58,1,1
R0_FA0,R0_FN0,e2vid,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0358,0.0011,0.4,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0514,0.002,0.75,1,1
R0_FA0,R0_FN0,eventCount,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.1183,0.0165,1.31,1,1
R0_RA0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0492,0.0033,0.43,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.1658,0.0403,0.31,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0166,0.0003,0.59,1,1
R0_FN0,R0_FS0,e2vid,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0994,0.014,0.44,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0139,0.0009,0.71,1,1
R0_FN0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.1085,0.0136,0.9,1,1
R0_RS0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0567,0.0048,0.35,1,1
R0_RA0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0348,0.0035,0.31,1,1
R0_FA0,R0_FS0,e2vid,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.799,0.7163,1.4,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.1326,0.0183,0.68,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0321,0.001,0.49,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0171,0.0003,0.43,1,1
R0_RA0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0941,0.0091,0.36,1,1
R0_RS0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.069,0.0048,0.35,1,1
R0_RS0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0914,0.0096,0.36,1,1
R0_FA0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.7133,0.6399,0.74,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.6006,0.5152,0.65,1,1
R0_FA0,R0_FN0,timeSurface,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.082,0.0087,0.33,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.095,0.012,0.31,1,1
R0_FA0,R0_FN0,e2vid,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0166,0.0004,0.4,1,1
R0_FN0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.1418,0.018,0.64,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.105,0.0111,0.6,1,1
R0_FN0,R0_FS0,e2vid,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0916,0.0061,0.45,1,1
R0_RA0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0599,0.0047,0.29,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0701,0.0043,0.49,1,1
R0_RS0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0727,0.0057,0.31,1,1
R0_RA0,R0_RN0,e2vid,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.008,0.0001,0.42,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0647,0.0045,0.31,1,1
R0_RS0,R0_RN0,e2vid,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0112,0.0002,0.82,1,1
R0_FA0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,4248,0.5316,0.3838,0.82,1,1
R0_FA0,R0_FN0,timeSurface,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1927,4248,0.0275,0.0011,0.6,1,1
R0_FN0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,1000000,,25,frame,modified,4084,1927,0.0754,0.0045,0.77,1,1
R0_RA0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,4215,0.0198,0.0011,0.42,1,1
R0_RS0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,1000000,,25,frame,modified,1870,3864,0.0305,0.0074,1.04,1,1
