ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.3668,0.1673,23.55,1,1
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.5939,0.4561,23.72,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,3946,4266,0.4807,0.294,0.72,1,1
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.3177,0.1284,25.44,1,1
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.3991,0.1985,25.44,1,1
sunset1,sunrise,timeSurface,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.4203,0.2052,25.92,1,1
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.7146,0.6511,0.72,1,1
sunset1,sunrise,e2vid,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.6579,0.5557,24.98,1,1
sunset1,night,e2vid,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3973,4266,0.0332,0.0006,70.44,1,1
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3973,4266,0.073,0.0066,72.14,1,1
sunset1,sunrise,timeSurface,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.4596,0.2835,23.05,1,1
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.4312,0.2254,23.81,1,1
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.7758,0.7393,2.29,1,1
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.8544,0.8246,0.75,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.6841,0.5658,22.79,1,1
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.8982,0.8781,23.05,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.6163,0.4795,0.76,1,1
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.6258,0.4611,23.96,1,1
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.569,0.3842,24.63,1,1
sunset1,sunset2,timeSurface,cosplace,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.6724,0.4921,24.98,1,1
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9579,0.952,0.8,1,1
sunset1,sunset2,e2vid,cosplace,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9284,0.9185,23.71,1,1
sunset1,sunset2,timeSurface,netvlad,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.7962,0.7105,22.59,1,1
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.8055,0.7171,23.31,1,1
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9865,0.9855,0.79,1,1
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9687,0.965,1.1,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.1758,0.037,24.49,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9017,0.8859,0.71,1,1
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.3637,0.187,24.68,1,1
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3946,4266,0.557,0.3969,64.85,1,1
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3946,4266,0.6647,0.5614,64.89,1,1
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.4337,0.2422,0.78,1,1
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.1598,0.0239,26.25,1,1
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.2139,0.0514,26.76,1,1
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.2364,0.059,26.87,1,1
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.2792,0.0935,23.96,1,1
sunset1,daytime,timeSurface,netvlad,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.2794,0.0921,24.06,1,1
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.4936,0.324,0.76,1,1
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.6384,0.5052,0.81,1,1
sunset1,daytime,e2vid,cosplace,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.3293,0.1363,26.21,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.3344,0.1595,0.71,1,1
sunset1,morning,e2vid,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3946,4266,0.6969,0.5888,65.79,1,1
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3946,4266,0.6442,0.5171,66.23,1,1
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.6561,0.5515,65.57,1,1
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.7193,0.6379,65.51,1,1
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.731,0.6456,65.86,1,1
sunset1,sunrise,e2vid,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4019,4266,0.8069,0.7558,66.81,1,1
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9534,0.9344,63.13,1,1
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9655,0.9558,63.04,1,1
sunset1,sunset2,timeSurface,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9568,0.9392,64.73,1,1
sunset1,sunset2,e2vid,megaloc,1,timebin,fixed,,0.15,25,frame,modified,3773,4266,0.9862,0.9847,64.4,1,1
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.5352,0.3474,68.51,1,1
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.4606,0.2548,69.59,1,1
sunset1,daytime,timeSurface,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.5834,0.4171,69.16,1,1
sunset1,daytime,e2vid,megaloc,1,timebin,fixed,,0.15,25,frame,modified,4273,4266,0.6738,0.5154,69.15,1,1
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0106,0.0001,142.63,2,3
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0292,0.0007,1.78,2,3
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0468,0.0022,1.52,2,3
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0642,0.0039,1.57,2,3
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0373,0.0011,1.47,2,3
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0257,0.0005,118.16,2,3
sunset1,night,e2vid,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0277,0.0009,120.48,2,3
sunset1,night,timeSurface,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0531,0.0028,121.18,2,3
sunset1,night,eventCount,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0622,0.004,121.83,2,3
sunset1,night,timeSurface,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0232,0.0007,153.64,2,3
sunset1,night,eventCount,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0141,0.0001,154.04,2,3
sunset1,night,e2vid,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0151,0.0003,161.33,2,3
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.6047,0.3722,1.67,2,3
sunset1,morning,timeSurface,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.685,0.5074,98.48,2,3
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.4151,0.2407,138.02,2,3
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.4065,0.1565,101.01,2,3
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7658,0.6319,2.37,2,3
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.6057,0.3671,98.9,2,3
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7998,0.7068,1.75,2,3
sunset1,morning,e2vid,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.702,0.597,106.01,2,3
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7886,0.6414,1.62,2,3
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0347,0.0018,274.91,2,3
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0282,0.0012,276.44,2,3
sunset1,night,e2vid,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0171,0.0003,277.91,2,3
sunset1,night,eventCount,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0448,0.002,281.64,2,3
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.4285,0.1867,146.85,2,3
sunset1,morning,timeSurface,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.574,0.3698,147.84,2,3
sunset1,morning,e2vid,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.5644,0.3622,146.45,2,3
sunset1,sunrise,timeSurface,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6564,0.5084,100.33,2,3
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.53,0.2988,100.61,2,3
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.7614,0.6847,101.66,2,3
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6215,0.4344,101.77,2,3
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6596,0.4817,2.56,2,3
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.835,0.7565,1.67,2,3
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.8106,0.7723,1.79,2,3
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.7853,0.7293,1.87,2,3
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.5034,0.3471,144.69,2,3
sunset1,sunrise,timeSurface,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.5954,0.446,151.54,2,3
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.5272,0.3283,151.7,2,3
sunset1,sunrise,e2vid,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6089,0.4403,156.63,2,3
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9117,0.8846,104.53,2,3
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9372,0.9166,110.85,2,3
sunset1,sunset2,timeSurface,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9414,0.927,113.82,2,3
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9653,0.9625,115.86,2,3
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9555,0.9483,3.39,2,3
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9931,0.9917,1.51,2,3
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9679,0.9664,1.7,2,3
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9785,0.9774,1.58,2,3
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.5798,0.3741,267.06,2,3
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.3621,0.1647,269.15,2,3
sunset1,morning,e2vid,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.3852,0.1786,269.22,2,3
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.7691,0.6782,134.22,2,3
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.5824,0.388,277.11,2,3
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3766,0.1388,108.8,2,3
sunset1,daytime,timeSurface,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5303,0.2925,110.42,2,3
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.484,0.2387,113.1,2,3
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.8121,0.7599,133.92,2,3
sunset1,sunset2,timeSurface,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.8826,0.8499,134.83,2,3
sunset1,sunset2,e2vid,cosplace,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.8895,0.8674,137.62,2,3
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5097,0.3211,118.57,2,3
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.422,0.217,1.83,2,3
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.6574,0.4488,2.34,2,3
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5303,0.3156,1.61,2,3
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.2401,0.0659,165.08,2,3
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.586,0.3904,2.06,2,3
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3716,0.1654,146.34,2,3
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3007,0.0996,147.11,2,3
sunset1,daytime,e2vid,cosplace,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3721,0.1793,152.16,2,3
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6228,0.4528,289.19,2,3
sunset1,sunrise,e2vid,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.4536,0.2347,286.38,2,3
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.4168,0.2143,288.63,2,3
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.5882,0.4249,279.59,2,3
sunset1,sunset2,timeSurface,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9229,0.8981,245.68,2,3
sunset1,sunset2,e2vid,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.8542,0.7758,250.14,2,3
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.8537,0.7705,253.71,2,3
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9229,0.8959,255.92,2,3
sunset1,daytime,timeSurface,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.4582,0.2151,273.84,2,3
sunset1,daytime,e2vid,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.2457,0.0607,272.83,2,3
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3108,0.0969,272.81,2,3
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.425,0.1891,275.53,2,3
sunset1,night,e2vid,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0607,,306.0,2,3
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0458,,310.39,2,3
sunset1,night,timeSurface,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0546,,311.24,2,3
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0415,,313.33,2,3
sunset1,morning,e2vid,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.8842,,307.82,2,3
sunset1,morning,eventCount,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.8614,,308.15,2,3
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.8766,,308.9,2,3
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7947,,311.93,2,3
sunset1,night,e2vid,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0221,,311.89,2,3
sunset1,night,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0491,,305.69,2,3
sunset1,night,eventCount,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0599,,318.0,2,3
sunset1,sunrise,e2vid,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.8694,,318.94,2,3
sunset1,sunrise,eventCount,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.8634,,315.23,2,3
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.8579,,315.74,2,3
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.7848,,333.22,2,3
sunset1,morning,e2vid,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7017,,308.62,2,3
sunset1,morning,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7124,,301.54,2,3
sunset1,morning,eventCount,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7993,,321.67,2,3
sunset1,sunset2,e2vid,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9783,,291.22,2,3
sunset1,sunset2,eventCount,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9708,,293.34,2,3
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.969,,296.48,2,3
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9602,,294.47,2,3
sunset1,sunrise,e2vid,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6322,,324.12,2,3
sunset1,sunrise,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.6469,,311.6,2,3
sunset1,sunrise,eventCount,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.7422,,319.08,2,3
sunset1,daytime,e2vid,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.6801,,328.06,2,3
sunset1,daytime,eventCount,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5369,,332.41,2,3
sunset1,daytime,timeSurface,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5322,,333.78,2,3
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.4145,,335.58,2,3
sunset1,sunset2,e2vid,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9274,,288.84,2,3
sunset1,night,timeSurface,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0486,,289.96,2,3
sunset1,sunset2,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9433,,291.79,2,3
sunset1,sunset2,eventCount,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3773,4266,0.9539,,299.9,2,3
sunset1,night,e2vid,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0149,,307.81,2,3
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0272,,304.98,2,3
sunset1,night,eventCount,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0239,,303.56,2,3
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3973,4266,0.0204,,309.43,2,3
sunset1,morning,timeSurface,megaloc,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.8373,,246.49,2,3
sunset1,daytime,e2vid,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3557,,329.37,2,3
sunset1,daytime,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.3981,,326.64,2,3
sunset1,morning,e2vid,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7874,,308.73,2,3
sunset1,daytime,eventCount,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4273,4266,0.5247,,358.72,2,3
sunset1,morning,eventCount,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.6731,,307.83,2,3
sunset1,morning,timeSurface,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.7889,,317.76,2,3
sunset1,morning,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.15,25,patch,modified,3946,4266,0.6926,,311.9,2,3
sunset1,sunrise,timeSurface,megaloc,10,timebin,fixed,,0.15,25,patch,modified,4019,4266,0.7865,,252.83,2,3
