ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,e2vid,netvlad,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0134,0.0009,82.96,1,1
sunset1,daytime,eventCount,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.6234,0.5075,1.10,1,1
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.8663,0.8488,1.00,1,1
sunset1,night,eventCount,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0344,0.0034,17.46,1,1
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.8766,0.8609,6.18,1,1
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.6912,0.6498,14.67,1,1
sunset1,sunrise,e2vid,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.8208,0.8049,20.99,1,1
sunset1,daytime,eventCount,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.4772,0.3840,14.83,1,1
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.6404,0.5891,23.70,1,1
sunset1,sunrise,e2vid,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.8416,0.8325,14.42,1,1
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.8771,0.8654,1.05,1,1
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.6475,0.6053,21.24,1,1
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.1445,0.0572,1.01,1,1
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.7038,0.6596,13.12,1,1
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.8788,0.8722,3.63,1,1
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9699,0.9660,1.00,1,1
sunset1,sunrise,e2vid,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7292,0.7019,14.89,1,1
sunset1,sunrise,eventCount,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.7837,0.7596,25.92,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.8003,0.7705,1.03,1,1
sunset1,sunrise,eventCount,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.7001,0.6654,21.66,1,1
sunset1,sunset2,e2vid,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9664,0.9650,19.50,1,1
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9717,0.9703,3.40,1,1
sunset1,sunrise,e2vid,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.7040,0.6709,21.33,1,1
sunset1,sunset2,e2vid,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9686,0.9675,14.81,1,1
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0671,0.0073,13.82,1,1
sunset1,sunrise,eventCount,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7453,0.7114,13.62,1,1
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.4661,0.3995,89.39,1,1
sunset1,daytime,timeSurface,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.7047,0.6577,1.10,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.8073,0.7905,1.01,1,1
sunset1,daytime,timeSurface,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.6659,0.6201,3.91,1,1
sunset1,sunset2,eventCount,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9544,0.9488,23.19,1,1
sunset1,sunset2,e2vid,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9492,0.9466,12.67,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9593,0.9560,0.96,1,1
sunset1,daytime,e2vid,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.5899,0.5425,22.82,1,1
sunset1,sunset2,eventCount,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9385,0.9351,24.78,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.7157,0.6885,13.68,1,1
sunset1,daytime,e2vid,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.6278,0.5881,16.69,1,1
sunset1,sunset2,e2vid,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9335,0.9314,27.58,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.3250,0.1335,1.12,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7590,0.7372,13.64,1,1
sunset1,sunset2,eventCount,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9501,0.9477,22.40,1,1
sunset1,daytime,e2vid,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2962,0.2081,22.40,1,1
sunset1,daytime,eventCount,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2647,0.1158,22.18,1,1
sunset1,night,e2vid,netvlad,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.0353,0.0039,4.79,1,1
sunset1,night,timeSurface,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0544,0.0060,24.16,1,1
sunset1,daytime,e2vid,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3402,0.2503,29.12,1,1
sunset1,sunrise,e2vid,netvlad,10,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.4789,0.4078,87.07,1,1
sunset1,night,timeSurface,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0785,0.0169,16.86,1,1
sunset1,daytime,eventCount,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3051,0.1597,20.60,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9536,0.9519,13.41,1,1
sunset1,daytime,eventCount,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.4388,0.3455,45.69,1,1
sunset1,night,eventCount,netvlad,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.0538,0.0034,1.06,1,1
sunset1,night,eventCount,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0571,0.0100,3.78,1,1
sunset1,night,e2vid,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0361,0.0020,3.52,1,1
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.6599,0.6038,0.94,1,1
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.7753,0.7567,20.80,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2938,0.1904,14.79,1,1
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0316,0.0012,20.96,1,1
sunset1,night,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0433,0.0030,24.66,1,1
sunset1,night,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0242,0.0009,20.87,1,1
sunset1,morning,e2vid,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.6948,0.6503,4.70,1,1
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.8005,0.7796,3.75,1,1
sunset1,night,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0302,0.0014,14.59,1,1
sunset1,morning,timeSurface,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.8289,0.8112,17.69,1,1
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0428,0.0020,13.55,1,1
sunset1,sunrise,e2vid,netvlad,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7475,0.7141,0.94,1,1
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.7648,0.7436,0.92,1,1
sunset1,sunset2,e2vid,netvlad,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9487,0.9439,0.98,1,1
sunset1,morning,timeSurface,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.6350,0.5693,20.20,1,1
sunset1,sunrise,eventCount,netvlad,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7907,0.7665,1.10,1,1
sunset1,morning,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.4282,0.3442,20.68,1,1
sunset1,morning,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.4892,0.4227,13.19,1,1
sunset1,sunrise,eventCount,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.8083,0.7960,3.89,1,1
sunset1,sunrise,e2vid,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.7784,0.7565,14.84,1,1
sunset1,daytime,e2vid,netvlad,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.3500,0.2305,1.07,1,1
sunset1,sunset2,e2vid,netvlad,10,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.8171,0.8041,82.11,1,1
sunset1,morning,timeSurface,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.7157,0.6647,14.47,1,1
sunset1,sunset2,eventCount,netvlad,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9611,0.9544,0.87,1,1
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.8507,0.8379,23.24,1,1
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.1025,0.0148,0.94,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2959,3199,0.6786,0.6429,42.23,1,1
sunset1,sunset2,eventCount,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9576,0.9547,3.54,1,1
sunset1,sunrise,timeSurface,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.6888,0.6365,20.86,1,1
sunset1,sunrise,timeSurface,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.8139,0.7991,58.38,1,1
sunset1,sunrise,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.5073,0.4367,21.06,1,1
sunset1,sunset2,e2vid,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9567,0.9540,3.81,1,1
sunset1,sunrise,timeSurface,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7453,0.7206,13.38,1,1
sunset1,sunrise,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.5653,0.5111,13.70,1,1
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9722,0.9713,14.59,1,1
sunset1,daytime,eventCount,netvlad,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.4906,0.3941,1.49,1,1
sunset1,morning,timeSurface,netvlad,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.6954,0.6653,0.90,1,1
sunset1,night,eventCount_noPolarity,netvlad,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.0353,0.0022,1.23,1,1
sunset1,sunrise,timeSurface,netvlad,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7608,0.7300,0.94,1,1
sunset1,daytime,e2vid,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.4012,0.3047,3.77,1,1
sunset1,night,e2vid,cosplace,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0116,0.0006,81.93,1,1
sunset1,daytime,eventCount,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.4098,0.2697,4.29,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.8727,0.8632,12.84,1,1
sunset1,sunset2,timeSurface,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9558,0.9539,20.60,1,1
sunset1,sunset2,timeSurface,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9496,0.9475,12.54,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3014,3199,0.7153,0.6844,24.38,1,1
sunset1,sunset2,timeSurface,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9307,0.9279,25.25,1,1
sunset1,daytime,timeSurface,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.5201,0.4362,15.85,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.8342,0.8215,21.75,1,1
sunset1,morning,eventCount_noPolarity,netvlad,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.6599,0.6222,0.95,1,1
sunset1,sunset2,timeSurface,netvlad,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9381,0.9310,0.88,1,1
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0714,0.0108,3.48,1,1
sunset1,sunrise,eventCount_noPolarity,netvlad,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7176,0.6910,1.05,1,1
sunset1,daytime,timeSurface,netvlad,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.5234,0.3998,1.07,1,1
sunset1,night,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0479,0.0057,3.72,1,1
sunset1,morning,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.7582,0.7340,3.51,1,1
sunset1,daytime,timeSurface,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3531,0.1884,14.29,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9487,0.9441,1.87,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.1943,0.1089,15.90,1,1
sunset1,daytime,e2vid,netvlad,10,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.1851,0.0957,90.41,1,1
sunset1,morning,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.6661,0.6214,3.65,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.3047,0.1411,1.00,1,1
sunset1,daytime,timeSurface,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.4800,0.3854,22.48,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.1433,0.0618,23.66,1,1
sunset1,daytime,timeSurface,netvlad,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2778,0.1233,26.61,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,2829,3199,0.9427,0.9398,25.16,1,1
sunset1,sunrise,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.7154,0.6871,3.88,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9390,0.9346,3.60,1,1
sunset1,sunrise,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.7975,0.7841,3.78,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.7785,0.7591,9.78,1,1
sunset1,night,e2vid,mixvpr,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0186,0.0005,83.63,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.3388,0.2004,3.99,1,1
sunset1,sunset2,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9673,0.9639,3.36,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.7975,0.7791,6.90,1,1
sunset1,daytime,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.4598,0.3114,3.73,1,1
sunset1,daytime,timeSurface,netvlad,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.4598,0.3114,3.70,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2606,0.1511,24.24,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9735,0.9703,8.16,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2606,0.1511,34.36,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.3318,0.1594,3.91,1,1
sunset1,daytime,eventCount,cosplace,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.1963,0.0720,22.46,1,1
sunset1,daytime,e2vid,cosplace,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2805,0.1625,14.61,1,1
sunset1,sunset2,eventCount,mixvpr,10,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9589,0.9512,13.82,1,1
sunset1,daytime,e2vid,cosplace,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.3344,0.2247,1.00,1,1
sunset1,daytime,eventCount,cosplace,10,timebin,fixed,,1.0,25,frame,modified,640,639,0.5156,0.3170,1.01,1,1
sunset1,daytime,e2vid,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.3380,0.2337,3.70,1,1
sunset1,daytime,e2vid,cosplace,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.2575,0.1495,25.16,1,1
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.1092,0.0218,3.88,1,1
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.0857,0.0108,0.94,1,1
sunset1,daytime,eventCount,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1281,1279,0.3583,0.1485,8.28,1,1
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,1.0,25,frame,modified,595,639,0.1025,0.0207,3.62,1,1
sunset1,morning,eventCount_noPolarity,cosplace,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.7530,0.7164,0.91,1,1
sunset1,morning,timeSurface,cosplace,10,timebin,fixed,,1.0,25,frame,modified,591,639,0.7936,0.7238,0.92,1,1
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0279,0.0007,216.42,1,1
sunset1,morning,eventCount,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.8529,0.8323,3.83,1,1
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0344,0.0021,12.98,1,1
sunset1,daytime,eventCount,cosplace,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2310,0.0873,16.88,1,1
sunset1,sunrise,timeSurface,cosplace,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7841,0.7585,1.03,1,1
sunset1,sunrise,eventCount_noPolarity,cosplace,10,timebin,fixed,,1.0,25,frame,modified,602,639,0.7542,0.7156,0.96,1,1
sunset1,night,timeSurface,netvlad,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0159,0.0002,83.60,1,1
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0537,0.0040,12.14,1,1
sunset1,morning,eventCount,netvlad,10,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.4043,0.3115,81.12,1,1
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1191,1279,0.0772,0.0084,14.60,1,1
sunset1,daytime,e2vid,megaloc,10,timebin,fixed,,0.2,25,frame,modified,3204,3199,0.4713,0.4085,21.92,1,1
sunset1,night,timeSurface,cosplace,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0208,0.0004,22.04,1,1
sunset1,night,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.2,25,frame,modified,2979,3199,0.0232,0.0006,36.31,1,1
sunset1,sunset2,eventCount_noPolarity,cosplace,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9540,0.9464,0.92,1,1
sunset1,sunrise,eventCount,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1205,1279,0.8606,0.8497,3.81,1,1
sunset1,night,eventCount,mixvpr,10,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0279,0.0007,96.86,1,1
sunset1,morning,e2vid,cosplace,10,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.2897,0.1875,133.46,1,1
sunset1,morning,e2vid,mixvpr,10,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.6448,0.6025,79.63,1,1
sunset1,daytime,e2vid,cosplace,10,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.1690,0.0671,89.10,1,1
sunset1,morning,timeSurface,cosplace,10,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.6747,0.5856,13.03,1,1
sunset1,daytime,e2vid,megaloc,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.5283,0.4681,14.74,1,1
sunset1,sunset2,timeSurface,cosplace,10,timebin,fixed,,1.0,25,frame,modified,565,639,0.9628,0.9425,0.87,1,1
sunset1,daytime,eventCount,cosplace,10,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.0982,0.0107,88.93,1,1
sunset1,daytime,eventCount,megaloc,10,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.4300,0.3477,15.13,1,1
sunset1,morning,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.7278,0.6511,3.49,1,1
sunset1,daytime,e2vid,megaloc,10,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.2739,0.1945,85.36,1,1
sunset1,sunset2,eventCount,mixvpr,10,timebin,fixed,,0.5,25,frame,modified,1131,1279,0.9664,0.9639,3.46,1,1
sunset1,morning,e2vid,cosplace,10,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.2897,0.1875,80.76,1,1
sunset1,morning,timeSurface,cosplace,10,timebin,fixed,,0.5,25,frame,modified,1183,1279,0.7574,0.6829,3.52,1,1
