ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.0462,,531.24,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.7925,,1129.7,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.5691,,1149.4,0,0
R0_FN0,R0_FS0,eventCount,megaloc,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.1781,,1881.96,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.0825,,681.03,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.0533,,722.54,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.0345,,698.35,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.0402,,550.58,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.1166,,961.06,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.0537,,514.2,0,0
R0_RA0,R0_RN0,eventCount,megaloc,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.1479,,1414.74,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.0744,,970.28,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.0448,,735.84,0,0
R0_FA0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.7817,,912.99,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.0149,,691.73,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.0535,,719.39,0,0
R0_FA0,R0_FN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.0692,,565.25,0,0
R0_RS0,R0_RN0,eventCount,megaloc,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.1523,,1413.1,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.0151,,660.68,0,0
R0_FN0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.092,,666.94,0,0
R0_FA0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.8544,,1184.62,0,0
R0_RA0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.0414,,576.71,0,0
R0_FA0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.6595,,1162.49,0,0
R0_RS0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.059,,572.12,0,0
R0_FA0,R0_FN0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.1064,,717.39,0,0
R0_FA0,R0_FN0,timeSurface,cosplace,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.041,,713.9,0,0
R0_FA0,R0_FS0,e2vid,netvlad,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.6804,,868.86,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,patch,modified,20420,21242,0.7878,,2338.5,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,patch,modified,9636,21242,0.0994,,1467.37,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,patch,modified,20420,9636,0.1505,,1939.79,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,patch,modified,9351,21076,0.0664,,1432.13,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,patch,modified,9351,19321,0.0787,,1361.45,0,0
R0_FA0,R0_FS0,e2vid,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.8381,0.8044,1908.79,1,1
R0_FA0,R0_FS0,e2vid,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.5892,0.4578,20.86,1,1
R0_FA0,R0_FS0,eventCount,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.4593,0.3424,26.91,1,1
R0_FA0,R0_FN0,e2vid,netvlad,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0174,0.0004,7.24,1,1
R0_FA0,R0_FN0,eventCount,netvlad,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0662,0.006,7.06,1,1
R0_FN0,R0_FS0,e2vid,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0442,0.002,7.5,1,1
R0_FN0,R0_FS0,eventCount,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0527,0.0033,8.19,1,1
R0_RA0,R0_RN0,e2vid,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0197,0.0004,5.89,1,1
R0_RA0,R0_RN0,eventCount,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.049,0.0075,3.46,1,1
R0_RS0,R0_RN0,e2vid,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0156,0.0002,2.29,1,1
R0_RS0,R0_RN0,eventCount,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0601,0.0062,2.64,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.3645,0.2175,16.91,1,1
R0_FA0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.4928,0.3697,18.4,1,1
R0_FA0,R0_FS0,e2vid,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.7263,0.5708,20.36,1,1
R0_FA0,R0_FS0,eventCount,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.4631,0.2115,20.88,1,1
R0_FA0,R0_FS0,e2vid,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.7953,0.7679,25.63,1,1
R0_FA0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.7008,0.6407,27.08,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0263,0.001,11.14,1,1
R0_FA0,R0_FN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0477,0.0022,8.17,1,1
R0_FA0,R0_FS0,eventCount,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.8569,0.8356,29.95,1,1
R0_FA0,R0_FN0,e2vid,cosplace,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.018,0.0002,7.34,1,1
R0_FA0,R0_FN0,eventCount,cosplace,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0322,0.0013,7.72,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0449,0.0018,4.59,1,1
R0_FN0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0572,0.0046,4.08,1,1
R0_FA0,R0_FN0,eventCount,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0944,0.0088,8.64,1,1
R0_FA0,R0_FN0,e2vid,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.03,0.0006,11.11,1,1
R0_FA0,R0_FN0,eventCount,megaloc,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.2611,0.0913,6.4,1,1
R0_FN0,R0_FS0,eventCount,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.088,0.0049,6.07,1,1
R0_FN0,R0_FS0,e2vid,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0861,0.0048,7.44,1,1
R0_FN0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1261,0.0201,9.74,1,1
R0_FN0,R0_FS0,e2vid,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0927,0.0102,9.59,1,1
R0_FN0,R0_FS0,eventCount,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1913,0.0608,7.17,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0228,0.004,8.13,1,1
R0_RA0,R0_RN0,eventCount,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0238,0.0012,5.98,1,1
R0_RA0,R0_RN0,e2vid,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0242,0.0005,5.74,1,1
R0_RA0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0288,0.0008,9.97,1,1
R0_RA0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0517,0.0021,10.21,1,1
R0_RA0,R0_RN0,eventCount,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.2262,0.0626,7.35,1,1
R0_RA0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0277,0.0007,8.7,1,1
R0_RS0,R0_RN0,eventCount,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0225,0.001,6.01,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0352,0.0017,2.68,1,1
R0_RS0,R0_RN0,e2vid,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0292,0.001,7.27,1,1
R0_RS0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0333,0.0012,2.5,1,1
R0_RS0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0544,0.0032,6.48,1,1
R0_RS0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0874,0.0101,7.21,1,1
R0_RS0,R0_RN0,eventCount,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.2289,0.0527,5.0,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.4251,0.1546,17.51,1,1
R0_FA0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.4645,0.2527,17.1,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0162,0.0006,4.01,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.7225,0.6809,14.38,1,1
R0_FA0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.7254,0.6688,14.54,1,1
R0_FA0,R0_FN0,timeSurface,cosplace,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0184,0.0006,5.69,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.8699,0.8437,15.47,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0627,0.0025,8.31,1,1
R0_FN0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.0798,0.0039,10.15,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.2674,0.0863,18.68,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0153,0.0004,8.57,1,1
R0_RA0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0095,0.0001,3.83,1,1
R0_FA0,R0_FN0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0644,0.0049,25.51,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.0707,0.0063,25.96,1,1
R0_RS0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0134,0.0006,5.44,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0136,0.0002,6.0,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1943,0.0574,21.41,1,1
R0_FN0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1285,0.016,29.09,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1261,0.0172,31.72,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.2361,0.0618,6.83,1,1
R0_RA0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0494,0.0031,7.97,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0565,0.0036,5.47,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.24,0.069,6.94,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.071,0.0065,8.46,1,1
R0_RS0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.0674,0.0059,11.8,1,1
R0_FA0,R0_FN0,e2vid,megaloc,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.1001,0.0067,1264.79,1,1
R0_FN0,R0_FS0,e2vid,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1389,0.0201,1330.84,1,1
R0_RA0,R0_RN0,e2vid,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.0983,0.0061,1615.29,1,1
R0_RS0,R0_RN0,e2vid,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.119,0.0102,1305.99,1,1
R0_FA0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,21242,0.8518,0.8301,15.81,1,1
R0_FA0,R0_FN0,timeSurface,megaloc,1,countbin,fixed,200000,,25,frame,modified,9636,21242,0.2041,0.049,6.33,1,1
R0_FN0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,200000,,25,frame,modified,20420,9636,0.1778,0.0419,3.94,1,1
R0_RA0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,21076,0.1842,0.0386,2.61,1,1
R0_RS0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,200000,,25,frame,modified,9351,19321,0.1707,0.0259,1146.4,1,1
