ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
R0_FN0,R0_FS0,e2vid,mixvpr,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.083,0.0067,32.03,1,1
R0_RS0,R0_RN0,eventCount,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.2208,0.0495,15.21,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0183,0.0002,11.97,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0284,0.0006,24.74,1,1
R0_RS0,R0_RN0,e2vid,cosplace,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0291,0.0014,25.64,1,1
R0_FA0,R0_FN0,timeSurface,netvlad,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0461,0.0019,23.46,1,1
R0_RA0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0243,0.0004,24.49,1,1
R0_RA0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0414,0.0013,24.91,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.0339,0.0009,14.24,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.0592,0.0021,19.9,1,1
R0_FN0,R0_FS0,timeSurface,netvlad,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.0533,0.0038,10.47,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0281,0.0042,13.15,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0136,0.0002,18.22,1,1
R0_RS0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0727,0.0061,29.12,1,1
R0_RS0,R0_RN0,e2vid,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0471,0.0036,30.73,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.817,0.7674,53.47,1,1
R0_RA0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0354,0.0011,8.82,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0089,0.0001,12.48,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.038,0.0014,9.29,1,1
R0_RS0,R0_RN0,timeSurface,netvlad,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0352,0.0012,16.45,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.2311,0.0579,28.74,1,1
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.7385,0.6984,85.91,1,1
R0_FA0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.4377,0.2142,176.64,1,1
R0_FA0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.7365,0.686,159.58,1,1
R0_FA0,R0_FN0,timeSurface,cosplace,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0217,0.0005,32.12,1,1
R0_FN0,R0_FS0,timeSurface,cosplace,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.0671,0.0027,27.16,1,1
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0691,0.0041,113.81,1,1
R0_FA0,R0_FN0,timeSurface,mixvpr,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0609,0.0046,47.55,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.1194,0.0134,20.49,1,1
R0_RA0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0115,0.0003,22.29,1,1
R0_FN0,R0_FS0,timeSurface,mixvpr,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.1203,0.0128,19.16,1,1
R0_RS0,R0_RN0,timeSurface,cosplace,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0136,0.0003,25.93,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0423,0.0019,25.77,1,1
R0_RA0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0383,0.0016,26.8,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0674,0.0048,15.75,1,1
R0_RS0,R0_RN0,timeSurface,mixvpr,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.0783,0.0211,16.92,1,1
R0_FA0,R0_FS0,e2vid,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.7712,0.7148,3867.8,1,1
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.1566,0.0298,3578.84,1,1
R0_FA0,R0_FN0,e2vid,megaloc,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.0594,0.0021,3141.95,1,1
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.1865,0.0318,1348.62,1,1
R0_FN0,R0_FS0,e2vid,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.0882,0.0072,1515.78,1,1
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.2109,0.0459,1272.65,1,1
R0_RA0,R0_RN0,e2vid,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.0522,0.0023,1343.1,1,1
R0_RS0,R0_RN0,e2vid,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.077,0.0051,1285.79,1,1
R0_FA0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,42484,0.8182,0.7903,2040.78,1,1
R0_FA0,R0_FN0,timeSurface,megaloc,1,countbin,fixed,100000,,25,frame,modified,19273,42484,0.2044,0.0407,1372.3,1,1
R0_FN0,R0_FS0,timeSurface,megaloc,1,countbin,fixed,100000,,25,frame,modified,40840,19273,0.1681,0.0298,1541.67,1,1
R0_RA0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,42152,0.1701,0.0288,1361.56,1,1
R0_RS0,R0_RN0,timeSurface,megaloc,1,countbin,fixed,100000,,25,frame,modified,18703,38643,0.1774,0.0284,1279.79,1,1
