ref_name,qry_name,ensemble_over,vpr_methods,recon_methods,time_strs,seqLen,recall@1
R0_FA0,R0_FN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.27896512935883017
R0_FA0,R0_FS0,patch,netvlad,timeSurface,1.0,10,0.710989010989011
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.27334083239595053
R0_FA0,R0_FS0,patch,netvlad,eventCount_noPolarity,0.5,10,0.5912087912087912
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.31833520809898763
R0_FA0,R0_FS0,patch,megaloc,eventCount_noPolarity,0.25,10,0.6285714285714286
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.5945054945054945
R0_FA0,R0_FS0,patch,cosplace,timeSurface,0.25,10,0.6362637362637362
R0_FA0,R0_FS0,patch,megaloc,timeSurface,0.5,10,0.6846153846153846
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.7098901098901099
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.32845894263217096
R0_FA0,R0_FS0,patch,megaloc,eventCount,0.1,10,0.7142857142857143
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.21372328458942633
R0_FA0,R0_FS0,patch,netvlad,eventCount,0.25,10,0.6747252747252748
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.4420697412823397
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.2440944881889764
R0_FA0,R0_FS0,patch,netvlad,e2vid,0.1,10,0.6747252747252748
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.31496062992125984
R0_FA0,R0_FN0,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.35883014623172105
R0_FA0,R0_FN0,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.17097862767154107
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.2688413948256468
R0_FA0,R0_FS0,patch,netvlad,eventCount_noPolarity,1.0,10,0.5208791208791209
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.2677165354330709
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.7153846153846154
R0_FA0,R0_FS0,patch,megaloc,eventCount_noPolarity,0.5,10,0.5978021978021978
R0_FA0,R0_FS0,patch,cosplace,timeSurface,0.5,10,0.654945054945055
R0_FA0,R0_FS0,patch,megaloc,e2vid,0.1,10,0.6945054945054945
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.2677165354330709
R0_FA0,R0_FS0,patch,megaloc,timeSurface,1.0,10,0.7230769230769231
R0_FA0,R0_FN0,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.2857142857142857
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.20697412823397077
R0_FA0,R0_FS0,patch,megaloc,eventCount,0.25,10,0.6879120879120879
R0_FA0,R0_FS0,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.6296703296703297
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.43532058492688414
R0_FA0,R0_FS0,patch,netvlad,eventCount,0.5,10,0.6307692307692307
R0_FA0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6857142857142857
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.3363329583802025
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.6494505494505495
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.2688413948256468
R0_FA0,R0_FN0,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.14960629921259844
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.19572553430821146
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.6813186813186813
R0_FA0,R0_FN0,patch,mixvpr,timeSurface,1.0,10,0.3464566929133858
R0_FA0,R0_FN0,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.3014623172103487
R0_FA0,R0_FS0,patch,netvlad,e2vid,0.25,10,0.6714285714285714
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.21934758155230596
R0_FA0,R0_FN0,patch,mixvpr,eventCount_noPolarity,0.5,10,0.24859392575928008
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2170978627671541
R0_FA0,R0_FS0,patch,netvlad,timeSurface,0.1,10,0.7186813186813187
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.37232845894263217
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.29358830146231724
R0_FA0,R0_FN0,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.281214848143982
R0_FA0,R0_FS0,patch,netvlad,eventCount,1.0,10,0.5769230769230769
R0_FA0,R0_FN0,patch,megaloc,eventCount,0.1,10,0.42407199100112486
R0_FA0,R0_FN0,patch,cosplace,e2vid,1.0,10,0.15523059617547807
R0_FA0,R0_FN0,patch,megaloc,timeSurface,0.5,10,0.3194600674915636
R0_FA0,R0_FN0,patch,megaloc,eventCount_noPolarity,0.25,10,0.3329583802024747
R0_FA0,R0_FN0,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.1856017997750281
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.1327334083239595
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.6681318681318681
R0_FA0,R0_FN0,patch,cosplace,eventCount_noPolarity,0.1,10,0.2092238470191226
R0_FA0,R0_FN0,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.2373453318335208
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.3498312710911136
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.6527472527472528
R0_FA0,R0_FS0,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.5681318681318681
R0_FA0,R0_FS0,patch,netvlad,e2vid,0.5,10,0.6736263736263737
R0_FA0,R0_FN0,patch,netvlad,e2vid,0.5,10,0.18672665916760406
R0_FA0,R0_FN0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.1844769403824522
R0_FA0,R0_FN0,patch,cosplace,timeSurface,0.25,10,0.2609673790776153
R0_FA0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.6626373626373626
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.33183352080989875
R0_FA0,R0_FS0,patch,netvlad,timeSurface,0.25,10,0.701098901098901
R0_FA0,R0_FN0,patch,megaloc,e2vid,0.1,10,0.18222722159730034
R0_FA0,R0_FN0,patch,netvlad,eventCount,1.0,10,0.17097862767154107
R0_FA0,R0_FN0,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.33858267716535434
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.7054945054945055
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.3263736263736264
R0_FA0,R0_FN0,patch,megaloc,timeSurface,1.0,10,0.34195725534308213
R0_FA0,R0_FN0,patch,megaloc,eventCount,0.25,10,0.3712035995500562
R0_FA0,R0_FS0,patch,cosplace,eventCount,0.25,10,0.610989010989011
R0_FA0,R0_FN0,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.25984251968503935
R0_FA0,R0_FN0,patch,megaloc,eventCount_noPolarity,0.5,10,0.30371203599550056
R0_FA0,R0_FN0,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.18335208098987626
R0_FA0,R0_FN0,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.25196850393700787
R0_FA0,R0_FS0,patch,cosplace,e2vid,0.1,10,0.7098901098901099
R0_FA0,R0_FN0,patch,cosplace,eventCount_noPolarity,0.25,10,0.2092238470191226
R0_FA0,R0_FS0,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.6626373626373626
R0_FA0,R0_FS0,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.6824175824175824
R0_FA0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.6505494505494506
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.22417582417582418
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.3098901098901099
R0_FA0,R0_FN0,patch,cosplace,eventCount,0.1,10,0.25196850393700787
R0_FA0,R0_FN0,patch,netvlad,timeSurface,0.1,10,0.2778402699662542
R0_FA0,R0_FN0,patch,netvlad,e2vid,1.0,10,0.16197975253093364
R0_FA0,R0_FN0,patch,cosplace,timeSurface,0.5,10,0.25646794150731156
R0_FA0,R0_FS0,patch,netvlad,e2vid,1.0,10,0.6208791208791209
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.27692307692307694
R0_FA0,R0_FS0,patch,netvlad,eventCount_noPolarity,0.1,10,0.6538461538461539
R0_FA0,R0_FN0,patch,megaloc,e2vid,0.25,10,0.21597300337457817
R0_FN0,R0_FS0,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.26043956043956046
R0_FA0,R0_FN0,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.3925759280089989
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.23186813186813188
R0_FN0,R0_FS0,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.17912087912087912
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.1824175824175824
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.42637362637362636
R0_FN0,R0_FS0,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.36043956043956044
R0_FA0,R0_FN0,patch,netvlad,eventCount_noPolarity,0.1,10,0.23847019122609675
R0_FA0,R0_FN0,patch,megaloc,eventCount,0.5,10,0.3059617547806524
R0_FA0,R0_FN0,patch,megaloc,eventCount_noPolarity,1.0,10,0.24859392575928008
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.3021978021978022
R0_FA0,R0_FN0,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.16422947131608548
R0_FA0,R0_FN0,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.2373453318335208
R0_FN0,R0_FS0,patch,mixvpr,e2vid,1.0,10,0.22527472527472528
R0_FA0,R0_FS0,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.6505494505494506
R0_FA0,R0_FN0,patch,cosplace,eventCount_noPolarity,0.5,10,0.19460067491563554
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.33970753655793023
R0_FN0,R0_FS0,patch,mixvpr,eventCount_noPolarity,0.1,10,0.25384615384615383
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.21428571428571427
R0_FA0,R0_FN0,patch,cosplace,e2vid,0.1,10,0.19572553430821146
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.3659340659340659
R0_FA0,R0_FS0,patch,mixvpr,e2vid,0.1,10,0.7021978021978021
R0_FA0,R0_FN0,patch,netvlad,timeSurface,0.25,10,0.24971878515185603
R0_FA0,R0_FN0,patch,cosplace,timeSurface,1.0,10,0.2508436445444319
R0_FA0,R0_FS0,patch,cosplace,e2vid,0.25,10,0.7087912087912088
R0_FA0,R0_FN0,patch,cosplace,eventCount,0.25,10,0.24296962879640044
R0_FA0,R0_FS0,patch,cosplace,eventCount,0.5,10,0.5571428571428572
R0_FN0,R0_FS0,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.14395604395604394
R0_FN0,R0_FS0,patch,megaloc,e2vid,0.5,10,0.22197802197802197
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.24945054945054945
R0_FA0,R0_FN0,patch,netvlad,eventCount,0.1,10,0.31046119235095615
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.6527472527472528
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.3967032967032967
R0_FA0,R0_FN0,patch,mixvpr,timeSurface,0.1,10,0.3498312710911136
R0_FN0,R0_FS0,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.22197802197802197
R0_FN0,R0_FS0,patch,mixvpr,timeSurface,0.25,10,0.3263736263736264
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.32967032967032966
R0_FA0,R0_FN0,patch,megaloc,e2vid,0.5,10,0.21822272215973004
R0_FN0,R0_FS0,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.22197802197802197
R0_FN0,R0_FS0,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.38351648351648354
R0_FN0,R0_FS0,patch,megaloc,eventCount,1.0,10,0.2681318681318681
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.3295838020247469
R0_FA0,R0_FN0,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.3700787401574803
R0_FA0,R0_FN0,patch,megaloc,eventCount,1.0,10,0.23059617547806524
R0_FA0,R0_FN0,patch,netvlad,eventCount_noPolarity,0.25,10,0.22272215973003376
R0_FA0,R0_FS0,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.5428571428571428
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.3934065934065934
R0_FA0,R0_FN0,patch,cosplace,eventCount_noPolarity,1.0,10,0.1889763779527559
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.34505494505494505
R0_FN0,R0_FS0,patch,mixvpr,eventCount,0.1,10,0.3032967032967033
R0_FN0,R0_FS0,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.23406593406593407
R0_FN0,R0_FS0,patch,mixvpr,eventCount_noPolarity,0.25,10,0.21318681318681318
R0_FN0,R0_FS0,patch,cosplace,eventCount_noPolarity,1.0,10,0.12417582417582418
R0_FN0,R0_FS0,patch,cosplace,eventCount,0.5,10,0.21208791208791208
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.34395604395604396
R0_FA0,R0_FN0,patch,megaloc,timeSurface,0.1,10,0.32733408323959506
R0_FN0,R0_FS0,patch,cosplace,e2vid,0.25,10,0.19230769230769232
R0_FA0,R0_FN0,patch,netvlad,timeSurface,0.5,10,0.312710911136108
R0_FA0,R0_FN0,patch,cosplace,e2vid,0.25,10,0.2047244094488189
R0_FN0,R0_FS0,patch,megaloc,e2vid,1.0,10,0.15824175824175823
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6615384615384615
R0_FA0,R0_FN0,patch,cosplace,eventCount,0.5,10,0.21372328458942633
R0_FA0,R0_FS0,patch,mixvpr,e2vid,0.25,10,0.7021978021978021
R0_FA0,R0_FS0,patch,cosplace,eventCount,1.0,10,0.5703296703296703
R0_FA0,R0_FS0,patch,cosplace,e2vid,0.5,10,0.6648351648351648
R0_FN0,R0_FS0,patch,megaloc,timeSurface,0.1,10,0.3747252747252747
R0_FA0,R0_FN0,patch,netvlad,e2vid,0.1,10,0.25984251968503935
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.3252747252747253
R0_FA0,R0_FN0,patch,netvlad,eventCount,0.25,10,0.25646794150731156
R0_FN0,R0_FS0,patch,mixvpr,timeSurface,0.5,10,0.3120879120879121
R0_FN0,R0_FS0,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.31868131868131866
R0_FN0,R0_FS0,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.3813186813186813
R0_FA0,R0_FN0,patch,megaloc,e2vid,1.0,10,0.20247469066366705
R0_FA0,R0_FN0,patch,mixvpr,timeSurface,0.25,10,0.33858267716535434
R0_FN0,R0_FS0,patch,mixvpr,e2vid,0.1,10,0.25164835164835164
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.33406593406593404
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.37362637362637363
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.22637362637362637
R0_FA0,R0_FN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.3025871766029246
R0_FN0,R0_FS0,patch,megaloc,eventCount_noPolarity,0.1,10,0.3274725274725275
R0_FN0,R0_FS0,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.15714285714285714
R0_FA0,R0_FN0,patch,netvlad,eventCount_noPolarity,0.5,10,0.17547806524184478
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.34615384615384615
R0_FN0,R0_FS0,patch,mixvpr,eventCount_noPolarity,0.5,10,0.17692307692307693
R0_FN0,R0_FS0,patch,cosplace,eventCount,1.0,10,0.20549450549450549
R0_FN0,R0_FS0,patch,mixvpr,eventCount,0.25,10,0.2692307692307692
R0_FN0,R0_FS0,patch,netvlad,eventCount_noPolarity,0.5,10,0.12087912087912088
R0_FA0,R0_FN0,patch,megaloc,eventCount_noPolarity,0.1,10,0.32845894263217096
R0_FN0,R0_FS0,patch,cosplace,e2vid,0.5,10,0.17912087912087912
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.3131868131868132
R0_FA0,R0_FN0,patch,cosplace,timeSurface,0.1,10,0.23284589426321708
R0_FA0,R0_FN0,patch,netvlad,timeSurface,1.0,10,0.2744656917885264
R0_FA0,R0_FN0,patch,cosplace,eventCount,1.0,10,0.2013498312710911
R0_FA0,R0_FN0,patch,cosplace,e2vid,0.5,10,0.18222722159730034
R0_FN0,R0_FS0,patch,megaloc,timeSurface,0.25,10,0.3758241758241758
R0_FA0,R0_FN0,patch,megaloc,timeSurface,0.25,10,0.3160854893138358
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.4
R0_FA0,R0_FS0,patch,cosplace,e2vid,1.0,10,0.6538461538461539
R0_FN0,R0_FS0,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.2681318681318681
R0_FN0,R0_FS0,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.4010989010989011
R0_FN0,R0_FS0,patch,mixvpr,timeSurface,1.0,10,0.33186813186813185
R0_FA0,R0_FN0,patch,netvlad,e2vid,0.25,10,0.25646794150731156
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.2164835164835165
