ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7692,6.30,3,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1831,4.23,1,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.6276,4.50,9,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1608,9.66,4,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2345,4.80,1,7
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7481,6.72,3,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.2878,13.06,6,9
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6496,6.32,9,2
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8709,6.06,5,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2494,5.10,7,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1542,6.38,1,8
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7350,7.80,3,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.2331,10.55,4,9
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.6772,6.89,9,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.2248,4.75,1,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8775,6.31,5,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3226,0.1241,6.12,7,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1883,4.21,5,1
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6714,7.14,3,9
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5806,0.4329,5.18,2,1
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8796,7.87,5,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3226,0.1737,6.00,5,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1695,8.16,7,3
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6787,10.05,9,4
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8088,5.47,4,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.3867,3.65,2,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.4116,5.79,5,3
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,1.0000,0.9545,7.45,5,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8219,5.10,4,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.2903,0.0741,8.20,7,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.7097,0.5336,4.15,2,3
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6344,10.13,9,5
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8432,5.61,4,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1738,7.29,5,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.7097,0.4872,4.48,2,4
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,1.0000,0.9545,8.11,5,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1743,10.01,7,5
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6788,10.93,9,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7856,6.65,4,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1838,6.14,2,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6452,0.4619,9.20,5,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,1.0000,0.9545,9.96,5,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.2023,10.98,7,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.2537,5.61,2,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6856,7.17,4,5
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6683,12.08,9,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.7097,0.4743,8.91,5,6
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,1.0000,0.9545,9.54,5,9
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2398,5.43,2,7
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7844,7.53,4,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1733,11.98,7,7
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7067,4.62,6,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.3422,6.25,2,8
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7273,0.5512,13.81,9,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5806,0.3472,10.89,5,7
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7521,5.02,6,2
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7785,8.69,4,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1652,13.90,7,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2669,7.19,2,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8797,5.77,6,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1957,10.86,5,8
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7573,7.86,4,8
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.6818,0.5290,15.54,9,9
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.3777,4.14,3,1
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8218,7.20,6,4
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8974,4.44,1,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.1941,14.88,7,9
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6452,0.4615,5.41,3,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5806,0.3302,12.07,5,9
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7798,10.61,4,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7654,3.42,1,2
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8852,7.29,6,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1332,4.75,8,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6452,0.4674,4.64,3,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1460,4.29,6,1
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7252,4.36,5,1
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7377,3.21,1,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5806,0.3910,5.90,3,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1556,6.79,8,2
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8755,8.46,6,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.2581,0.1212,5.86,6,2
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7525,4.46,5,2
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.6055,3.89,1,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.2784,6.07,3,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.5814,3.61,1,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3548,0.1396,6.46,6,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1535,7.73,8,3
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8600,6.48,5,3
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8834,9.30,6,7
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7026,4.07,1,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.2153,6.35,3,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7134,6.83,5,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1752,7.65,6,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1657,8.92,8,4
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.9042,9.87,6,8
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.6434,5.43,1,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3548,0.1997,7.62,3,7
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6435,7.26,5,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.3351,10.54,6,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.5959,4.05,1,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.3237,11.74,8,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8291,10.67,6,9
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1817,7.65,3,8
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.7556,4.21,1,9
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7394,7.81,5,6
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.6065,3.94,7,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.3910,9.86,6,6
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8026,4.72,2,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2228,11.84,8,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1990,8.71,3,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7397,5.03,7,2
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6869,9.19,5,7
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8755,4.10,2,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2465,3.61,4,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.2568,11.38,6,7
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,0.6154,0.4863,37.22,1,8
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8016,6.06,7,3
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8902,4.29,2,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.2282,13.89,8,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1817,4.52,4,2
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.7727,0.6212,9.24,5,8
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8043,6.85,7,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4839,0.2239,13.01,6,8
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8175,6.68,2,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.7419,0.5502,7.05,4,3
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7842,11.76,5,9
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,0.7692,0.6375,3.79,1,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8127,4.58,2,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8852,7.94,7,5
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.2135,17.08,8,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1764,6.06,4,4
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7588,5.03,6,1
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,1.0000,0.9231,4.03,2,1
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.2878,13.57,6,9
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.8064,5.47,2,6
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2759,6.64,4,5
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9545,0.8834,9.99,7,6
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,0.9231,0.8817,3.77,2,2
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7298,6.24,6,2
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5161,0.2494,4.98,7,1
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7704,6.56,2,7
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.6129,0.3416,17.05,8,9
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,0.9231,0.8432,3.48,2,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.5484,0.2499,7.97,4,6
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8636,0.7807,5.91,6,3
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3226,0.1241,5.78,7,2
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8317,10.02,7,7
sunset1_training,sunrise_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.9091,0.8127,5.19,2,8
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.3871,0.1411,4.51,9,1
sunset1_training,sunset2_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,13,23,0.9231,0.8432,3.92,2,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4516,0.1635,8.06,4,7
sunset1_training,morning_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,22,23,0.8182,0.7133,7.42,6,4
sunset1_training,night_training,e2vid,mixvpr,1,timebin,fixed,,1.0,25,patch,modified,31,23,0.4194,0.1695,7.04,7,3
