ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
sunset1,sunset2,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.6553,,16.97
sunset1,daytime,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.2755,,17.55
sunset1,daytime,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.4784,,17.69
sunset1,daytime,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.2282,,18.53
sunset1,night,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0135,,18.66
sunset1,night,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0269,,17.83
sunset1,night,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0264,,17.61
sunset1,morning,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.3746,,17.19
sunset1,morning,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.7209,,16.99
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0852,,50.69
sunset1,morning,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.3599,,18.28
sunset1,sunrise,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.5022,,17.89
sunset1,sunrise,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.8160,,17.47
sunset1,sunrise,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.6017,,17.34
sunset1,sunset2,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.8300,,16.85
sunset1,sunset2,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.9858,,16.36
sunset1,sunset2,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.8991,,17.15
sunset1,daytime,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.2892,,17.71
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.5107,,51.14
sunset1,daytime,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.6036,,18.03
sunset1,daytime,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.2829,,18.79
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.5939,,51.23
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.9233,,48.05
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.3696,,51.99
sunset1,night,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0589,,51.87
sunset1,morning,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.5452,,49.46
sunset1,sunrise,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.6674,,50.43
sunset1,sunset2,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.9292,,47.91
sunset1,daytime,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.5174,,53.47
sunset1,night,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1783,1892,0.0437,,51.42
sunset1,morning,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1770,1892,0.6508,,53.44
sunset1,sunrise,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1810,1892,0.7630,,50.31
sunset1,sunset2,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1694,1892,0.9805,,49.14
sunset1,daytime,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1902,1892,0.6540,,52.54
sunset1,night,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0135,,99.78
sunset1,night,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0589,,77.11
sunset1,morning,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.4412,,99.67
sunset1,morning,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.5887,,56.03
sunset1,night,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0651,,103.00
sunset1,night,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0505,,139.72
sunset1,sunrise,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.5702,,58.58
sunset1,sunrise,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.4934,,92.55
sunset1,morning,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.7831,,87.40
sunset1,sunset2,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9197,,51.80
sunset1,daytime,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.4332,,60.18
sunset1,morning,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.5655,,122.33
sunset1,sunset2,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.7922,,99.99
sunset1,sunrise,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.7812,,88.73
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0191,,57.29
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.4435,,53.31
sunset1,sunset2,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9669,,88.49
sunset1,daytime,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.2744,,104.59
sunset1,sunrise,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.5453,,133.47
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.4939,,54.69
sunset1,daytime,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.5058,,91.71
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8896,,51.48
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0123,,104.42
sunset1,sunset2,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8819,,119.81
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.3123,,65.75
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0297,,103.16
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.4333,,97.78
sunset1,night,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0471,,50.34
sunset1,morning,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.6853,,48.72
sunset1,daytime,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.3465,,133.01
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.6045,,85.45
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.4873,,91.38
sunset1,sunrise,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.6381,,47.85
sunset1,sunset2,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9274,,48.80
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.6365,,86.84
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8064,,90.24
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0409,,122.75
sunset1,daytime,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.5358,,52.87
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9522,,85.92
sunset1,night,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0264,,57.86
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.2308,,102.15
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.3503,,118.39
sunset1,morning,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.5616,,48.53
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.3875,,96.60
sunset1,night,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0247,,91.68
sunset1,sunrise,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.6702,,63.53
sunset1,night,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0606,,83.47
sunset1,sunset2,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9551,,50.91
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.3856,,140.62
sunset1,morning,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.5599,,92.44
sunset1,daytime,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.4169,,53.60
sunset1,morning,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.8073,,81.33
sunset1,sunrise,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.5762,,87.02
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8040,,114.06
sunset1,sunrise,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.7983,,85.19
sunset1,sunset2,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8666,,94.45
sunset1,sunset2,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9728,,91.50
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.2292,,126.74
sunset1,daytime,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.3623,,92.96
sunset1,daytime,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.5825,,86.83
sunset1,night,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0370,,116.68
sunset1,night,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0230,,89.79
sunset1,night,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0348,,91.50
sunset1,morning,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.4825,,85.83
sunset1,morning,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.5384,,118.69
sunset1,morning,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.7644,,86.54
sunset1,sunrise,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.5558,,93.55
sunset1,sunrise,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.7812,,88.49
sunset1,sunrise,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.6182,,121.19
sunset1,sunset2,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8861,,82.00
sunset1,sunset2,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.9876,,79.70
sunset1,sunset2,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.8932,,112.70
sunset1,daytime,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.3086,,95.03
sunset1,daytime,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.6230,,105.43
sunset1,daytime,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.4364,,124.01
sunset1,night,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1783,1892,0.0208,,119.61
sunset1,morning,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1770,1892,0.3040,,120.38
sunset1,sunrise,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1810,1892,0.3398,,118.83
sunset1,sunset2,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1694,1892,0.7680,,115.41
sunset1,daytime,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1902,1892,0.2161,,122.03
