ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,3586,0.1234,,254.24
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0300,,165.41
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.0324,,106.08
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.6668,,135.59
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.6219,,313.45
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.2144,,114.69
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.6459,,149.54
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.0696,,127.90
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,2893,0.1842,,227.97
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0460,,111.36
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.2009,,123.87
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.1182,,156.11
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.1132,,106.99
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.1241,,298.60
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2584,2955,0.7450,,235.59
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0520,,140.80
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.2276,,146.71
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0968,,124.70
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0220,,164.18
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2530,2955,0.1490,,241.22
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.3030,,287.88
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.5700,,127.77
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0908,,156.38
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.0202,,116.39
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2584,2530,0.2643,,212.67
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.1769,,119.10
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.6262,,161.32
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0771,,326.68
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0118,,145.04
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.0130,,164.32
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,3586,0.1181,,261.82
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0395,,137.51
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.2009,,152.42
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.1379,,309.73
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,2893,0.1607,,238.38
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0422,,187.80
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0798,,150.16
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2584,2955,0.8394,,254.22
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.7837,,314.10
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2530,2955,0.1486,,244.43
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.1538,,294.77
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2584,2530,0.3189,,211.95
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.3026,,284.27
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,3586,0.1360,,262.07
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0881,,338.88
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,2633,2893,0.1747,,234.24
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.1348,,309.49
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2955,0.7152,,292.20
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2530,2955,0.0383,,288.25
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2584,2530,0.2585,,271.99
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,3586,0.0372,,313.27
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,2633,2893,0.0547,,301.47
