ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
sunset1,sunrise,eventCount,cosplace,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.3969,,37.77
sunset1,sunset2,eventCount,netvlad,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.8019,,30.93
sunset1,sunset2,eventCount,cosplace,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.6312,,36.09
sunset1,daytime,eventCount,netvlad,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.2752,,31.76
sunset1,daytime,eventCount,cosplace,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.2173,,38.87
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0367,,35.99
sunset1,morning,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.6481,,104.85
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.2295,,30.89
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0242,,37.14
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.3607,,34.81
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.2352,,37.57
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.7126,,29.64
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.3114,,37.72
sunset1,sunrise,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.7132,,107.24
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.1791,,31.43
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.5969,,35.89
sunset1,night,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0495,,32.72
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.1569,,39.09
sunset1,morning,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.3155,,31.54
sunset1,sunrise,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.4506,,30.54
sunset1,night,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0284,,37.40
sunset1,sunset2,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.9648,,103.89
sunset1,sunset2,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.7782,,31.34
sunset1,morning,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.3540,,36.98
sunset1,daytime,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.2727,,32.50
sunset1,sunrise,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.4133,,37.09
sunset1,night,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0237,,31.75
sunset1,sunset2,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.6840,,36.80
sunset1,daytime,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.5321,,110.45
sunset1,morning,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.4731,,30.24
sunset1,daytime,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.2489,,39.53
sunset1,sunrise,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.5839,,29.89
sunset1,sunset2,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.8854,,29.53
sunset1,night,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0263,,37.10
sunset1,daytime,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.3613,,30.95
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.1073,,105.00
sunset1,morning,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.4317,,38.35
sunset1,sunrise,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.6398,,38.70
sunset1,night,eventCount,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0695,,697.13
sunset1,sunset2,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.9283,,36.18
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.5589,,105.36
sunset1,daytime,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.3392,,39.05
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.6705,,105.66
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.9511,,102.48
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.4613,,109.94
sunset1,night,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0849,,105.23
sunset1,morning,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.6308,,106.47
sunset1,sunrise,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.7356,,107.30
sunset1,morning,eventCount,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.4783,,697.39
sunset1,sunset2,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.9585,,101.05
sunset1,daytime,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.5818,,111.87
sunset1,night,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0372,,105.38
sunset1,morning,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.6915,,106.14
sunset1,sunrise,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.8033,,106.88
sunset1,sunset2,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.9868,,102.81
sunset1,sunrise,eventCount,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.4968,,705.05
sunset1,daytime,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.6861,,111.09
sunset1,sunset2,eventCount,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3639,4066,0.8530,,681.24
sunset1,daytime,eventCount,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,4110,4066,0.4253,,723.92
sunset1,night,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3840,4066,0.0625,,701.04
sunset1,morning,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3822,4066,0.3765,,697.54
sunset1,sunrise,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,frame,modified,3915,4066,0.4404,,706.71
sunset1,night,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0628,,219.07
sunset1,morning,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.7561,,212.48
sunset1,sunrise,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.7806,,221.40
sunset1,sunset2,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9681,,206.39
sunset1,night,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0589,,133.70
sunset1,daytime,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.5423,,241.39
sunset1,night,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0154,,247.63
sunset1,morning,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.6057,,115.28
sunset1,night,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0490,,264.77
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0331,,212.03
sunset1,sunrise,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6074,,106.21
sunset1,morning,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.4294,,210.16
sunset1,sunset2,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9395,,130.69
sunset1,morning,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5874,,255.46
sunset1,daytime,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.4920,,115.52
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5934,,179.75
sunset1,sunrise,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.5178,,213.86
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0289,,102.65
sunset1,sunrise,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.5860,,258.36
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.4137,,107.09
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6593,,190.47
sunset1,sunset2,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8024,,192.97
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.5313,,119.38
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9541,,188.57
sunset1,sunset2,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9228,,252.06
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9093,,97.75
sunset1,daytime,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.2966,,200.16
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.3818,,114.19
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.4226,,185.57
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0099,,192.70
sunset1,night,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0654,,117.56
sunset1,night,eventCount,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0573,,1281.52
sunset1,daytime,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.4350,,271.56
sunset1,morning,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.6732,,112.83
sunset1,night,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0594,,242.02
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.4095,,187.54
sunset1,sunrise,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6498,,115.82
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0352,,257.91
sunset1,sunset2,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9453,,101.77
sunset1,morning,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.7904,,191.71
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.4937,,190.76
sunset1,daytime,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.5572,,112.44
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.3796,,248.03
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.7736,,181.05
sunset1,sunrise,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.7936,,231.97
sunset1,night,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0266,,157.81
sunset1,morning,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.6907,,101.62
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.2457,,197.50
sunset1,sunset2,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9788,,174.02
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.4110,,253.19
sunset1,sunrise,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.7418,,112.28
sunset1,sunset2,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9656,,96.91
sunset1,night,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0263,,191.04
sunset1,daytime,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.5910,,204.83
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8560,,239.62
sunset1,daytime,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.5197,,113.87
sunset1,morning,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5777,,194.17
sunset1,night,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0362,,212.37
sunset1,morning,eventCount,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5696,,1213.22
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.3007,,264.86
sunset1,sunrise,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6013,,192.27
sunset1,morning,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.7844,,194.44
sunset1,sunset2,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8882,,181.61
sunset1,night,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0451,,249.47
sunset1,sunrise,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.8248,,200.97
sunset1,daytime,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.3720,,200.46
sunset1,sunset2,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9929,,182.89
sunset1,morning,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5934,,249.71
sunset1,night,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0229,,186.19
sunset1,daytime,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.6528,,211.25
sunset1,sunrise,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6360,,254.94
sunset1,morning,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5455,,185.39
sunset1,sunrise,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.6038,,189.56
sunset1,sunset2,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9217,,242.30
sunset1,sunrise,eventCount,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.5561,,1175.51
sunset1,sunset2,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8884,,178.66
sunset1,daytime,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.4599,,262.55
sunset1,daytime,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.3727,,197.39
sunset1,night,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0141,,247.95
sunset1,morning,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.3804,,256.87
sunset1,sunrise,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.4636,,248.83
sunset1,sunset2,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8464,,246.00
sunset1,sunset2,eventCount,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.9035,,1223.55
sunset1,daytime,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.2706,,265.03
sunset1,daytime,eventCount,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.4521,,1244.13
sunset1,night,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0398,,1273.73
sunset1,morning,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.4066,,1187.00
sunset1,sunrise,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.4212,,1170.45
sunset1,sunset2,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8406,,1138.09
sunset1,daytime,eventCount_noPolarity,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,4110,4066,0.3311,,1208.31
sunset1,night,timeSurface,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3840,4066,0.0464,,1164.98
sunset1,morning,timeSurface,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3822,4066,0.5696,,1168.50
sunset1,sunrise,timeSurface,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3915,4066,0.5453,,1179.43
sunset1,sunset2,timeSurface,anyloc-urban,1,timebin,adaptive,,,25,patch,modified,3639,4066,0.8854,,1129.61
