ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.4739,,16.28
R0_RS0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0665,,22.19
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0860,,13.52
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0642,,16.12
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.3578,,21.52
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.2456,,12.71
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1625,,15.28
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0524,,20.70
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0694,,18.92
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0409,,17.73
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1046,,16.10
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1402,,19.44
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0779,,16.75
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.2398,,86.40
R0_FA0,R0_FS0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.5222,,58.61
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.5774,,15.95
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.5600,,16.46
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0542,,25.21
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0267,,13.07
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0128,,15.42
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0875,,22.27
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1383,,12.06
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1460,,15.11
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.3878,,24.12
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0475,,22.47
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0333,,20.82
R0_FA0,R0_FN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0929,,57.19
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1017,,15.74
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0789,,17.16
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0741,,27.75
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.1017,,101.86
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1364,,19.38
R0_FN0,R0_FS0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1760,,55.86
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0485,,26.11
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0570,,22.07
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.3762,,22.83
R0_RA0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0694,,63.14
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1388,,92.37
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.0178,,24.00
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.1190,,18.87
R0_RS0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.1122,,59.04
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0067,,27.91
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.4932,,92.27
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.0504,,20.48
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.3907,,56.34
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0751,,59.55
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.1186,,91.61
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1750,,54.85
R0_FA0,R0_FS0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.3849,,70.45
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.2147,,86.86
R0_FA0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.4749,,111.95
R0_FA0,R0_FN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0425,,59.55
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0428,,81.00
R0_FA0,R0_FN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.1294,,73.88
R0_FN0,R0_FS0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1654,,60.07
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0798,,60.10
R0_FA0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.3936,,43.88
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.0894,,102.97
R0_FA0,R0_FN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0702,,45.35
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2592,,72.85
R0_FA0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.7050,,68.50
R0_RA0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0409,,77.97
R0_FN0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1557,,44.68
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1274,,93.48
R0_RS0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0494,,62.11
R0_RA0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0570,,49.57
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0988,,74.71
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0998,,81.32
R0_RS0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0741,,44.22
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.6973,,94.50
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.3075,,62.57
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2166,,54.51
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.1236,,76.49
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.2921,,46.90
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0435,,65.60
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0817,,65.64
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.1275,,92.61
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0306,,58.55
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.4178,,90.97
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1741,,58.07
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.1245,,56.96
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1383,,45.08
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.2495,,88.43
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0304,,45.88
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.7012,,55.18
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0276,,63.23
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0988,,72.96
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0532,,44.96
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0227,,61.46
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0570,,61.37
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2379,,72.75
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.5880,,48.36
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.1084,,102.20
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1896,,54.95
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.5841,,68.04
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0771,,51.89
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0532,,80.93
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0076,,61.10
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1711,,92.38
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1867,,43.27
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.1206,,68.34
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0951,,57.91
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0342,,51.39
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.1122,,77.89
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2224,,57.83
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1182,0.8066,,92.44
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0960,,46.35
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.7224,,74.62
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.4081,,45.34
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0162,,66.00
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1012,1182,0.1077,,92.73
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0217,,45.61
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0884,,66.34
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.1383,,74.07
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1654,,41.44
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.5222,,58.84
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1034,1012,0.2689,,88.49
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0171,,47.23
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2892,,76.83
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0285,,43.98
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0148,,58.46
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0903,,85.60
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1433,0.1226,,102.78
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.1712,,57.99
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.1264,,75.00
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0095,,68.45
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,1052,1156,0.1540,,92.98
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0665,,65.07
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1182,0.5648,,74.65
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1012,1182,0.0267,,73.94
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1034,1012,0.2292,,72.57
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1433,0.0162,,79.42
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,1052,1156,0.0494,,75.99
