ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0835,,99.36
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.4171,,91.21
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0279,,68.38
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1344,,78.81
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0800,,81.59
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1491,,61.93
R0_FA0,R0_FN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.1226,,287.62
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1440,,70.24
R0_FA0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.7108,,105.99
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0270,,123.06
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0857,,81.07
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0492,,100.18
R0_FA0,R0_FS0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.5309,,304.48
R0_FA0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.7779,,396.82
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.0548,,86.16
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.2689,,59.04
R0_FA0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6102,,207.26
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1122,,86.95
R0_FA0,R0_FN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.2196,,443.22
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.5559,,84.62
R0_FN0,R0_FS0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2518,,276.09
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0667,,109.79
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.4883,,89.80
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0683,,76.09
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1264,,82.98
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0675,,80.67
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1853,,62.77
R0_FA0,R0_FN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0927,,201.84
R0_FA0,R0_FN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0527,,290.55
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.7311,,76.67
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1624,,70.49
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0302,,90.47
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0356,,59.62
R0_FA0,R0_FN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.1650,,365.00
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0439,,88.67
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.0458,,71.77
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1962,,59.89
R0_RA0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0956,,307.20
R0_FN0,R0_FS0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.1944,,197.68
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.0892,,78.31
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.3609,,421.23
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.7294,,76.95
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0420,,83.76
R0_FN0,R0_FS0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2225,,281.90
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0259,,64.21
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.5770,,80.85
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1125,,64.73
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.2119,,60.10
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.0289,,75.62
R0_RA0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0580,,239.94
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0376,,75.92
R0_RS0,R0_RN0,eventCount,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1317,,286.43
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.1475,,69.19
R0_FN0,R0_FS0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.3508,,362.66
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.0226,,67.98
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.0293,,93.76
R0_RA0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0555,,319.52
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.0557,,78.29
R0_RS0,R0_RN0,eventCount,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1150,,222.88
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.1698,,499.00
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6521,,316.80
R0_RA0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.1329,,405.31
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.5220,,216.26
R0_RS0,R0_RN0,eventCount,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0445,,296.25
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0960,,312.86
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0537,,206.56
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.2040,,451.69
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.4702,,290.54
R0_RS0,R0_RN0,eventCount,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1692,,379.33
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.1962,,183.05
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2431,,268.44
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0291,,290.39
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0567,,217.63
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.7123,,370.15
R0_FA0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.7841,,451.37
R0_RA0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0584,,298.45
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0852,,199.38
R0_FN0,R0_FS0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.1942,,280.79
R0_FA0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6707,,199.72
R0_RS0,R0_RN0,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0913,,286.60
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.1451,,366.24
R0_FA0,R0_FN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.2075,,445.42
R0_RA0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0245,,316.57
R0_FA0,R0_FN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0739,,205.73
R0_FA0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.7784,,282.81
R0_FN0,R0_FS0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2029,,187.99
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.3220,,358.00
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0348,,302.50
R0_RA0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0473,,217.63
R0_FA0,R0_FN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.1273,,277.37
R0_FN0,R0_FS0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.3609,,422.42
R0_RS0,R0_RN0,timeSurface,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1013,,191.49
R0_FA0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6625,,299.45
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0802,,396.96
R0_FN0,R0_FS0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2549,,267.14
R0_FA0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6441,,183.97
R0_FA0,R0_FN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0919,,289.12
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.1650,,501.69
R0_FA0,R0_FN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0277,,184.64
R0_RA0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0778,,303.83
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1283,,375.15
R0_FN0,R0_FS0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.1832,,174.10
R0_FN0,R0_FS0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2378,,283.47
R0_RS0,R0_RN0,timeSurface,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1234,,279.61
R0_RA0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0181,,203.94
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.2468,,452.48
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.8102,,372.15
R0_RA0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0222,,318.97
R0_RS0,R0_RN0,e2vid,netvlad,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0371,,187.52
R0_FA0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.7843,,277.81
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.1465,,369.48
R0_RS0,R0_RN0,timeSurface,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0683,,298.93
R0_FA0,R0_FN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0493,,269.75
R0_FA0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.7856,,452.65
R0_FN0,R0_FS0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2124,,267.22
R0_FA0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.6631,,295.53
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.3043,,359.08
R0_FA0,R0_FN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.1570,,468.19
R0_FA0,R0_FN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0156,,285.53
R0_RA0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0648,,306.72
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0998,,397.00
R0_FN0,R0_FS0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2194,,277.46
R0_RS0,R0_RN0,e2vid,mixvpr,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0901,,277.49
R0_FN0,R0_FS0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.2937,,423.38
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.1546,,375.53
R0_RA0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0437,,311.29
R0_RA0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.1316,,507.36
R0_RS0,R0_RN0,e2vid,cosplace,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0719,,289.45
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5899,0.7205,,372.44
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,5050,5899,0.0374,,358.74
R0_RS0,R0_RN0,timeSurface,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1719,,461.37
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,5159,5050,0.2584,,355.30
R0_FA0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5899,0.8358,,464.96
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,7164,0.0483,,397.54
R0_FA0,R0_FN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,5050,5899,0.1305,,468.30
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,patch,modified,5260,5778,0.0595,,372.96
R0_FN0,R0_FS0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,5159,5050,0.3146,,421.58
R0_RA0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,7164,0.1152,,523.60
R0_RS0,R0_RN0,e2vid,megaloc,1,timebin,adaptive,,,25,frame,modified,5260,5778,0.1530,,480.10
